TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,4920,640,svchost.exe,0xa7886978b080,4,-,0,False,2026-04-18 17:18:15.000000 UTC,N/A,Disabled
0,5224,640,SgrmBroker.exe,0xa788688ec340,6,-,0,False,2026-04-18 17:18:15.000000 UTC,N/A,Disabled
0,3212,640,svchost.exe,0xa7886a8d60c0,4,-,0,False,2026-04-18 17:18:15.000000 UTC,N/A,Disabled
0,7132,640,svchost.exe,0xa78869608080,8,-,0,False,2026-04-18 17:18:15.000000 UTC,N/A,Disabled
0,4288,640,svchost.exe,0xa7886a4200c0,2,-,0,False,2026-04-18 17:18:26.000000 UTC,N/A,Disabled
0,6560,640,svchost.exe,0xa7886a8d4080,4,-,0,False,2026-04-18 17:18:51.000000 UTC,N/A,Disabled
0,2476,768,WmiPrvSE.exe,0xa7886a036080,3,-,0,False,2026-04-18 17:18:51.000000 UTC,N/A,Disabled
0,4984,640,svchost.exe,0xa7886a517080,0,-,0,False,2026-04-18 17:18:52.000000 UTC,2026-04-18 17:18:56.000000 UTC,Disabled
0,2824,4512,powershell.exe,0xa788693e0080,9,-,1,False,2026-04-18 17:19:32.000000 UTC,N/A,Disabled
0,5644,640,svchost.exe,0xa7886951f080,2,-,0,False,2026-04-18 17:20:25.000000 UTC,N/A,Disabled
0,1724,640,svchost.exe,0xa7886a6fb080,3,-,0,False,2026-04-18 17:20:26.000000 UTC,N/A,Disabled
0,7832,640,svchost.exe,0xa78868bcd0c0,3,-,0,False,2026-04-18 17:22:06.000000 UTC,N/A,Disabled
0,2904,1104,taskhostw.exe,0xa78869af2080,4,-,1,False,2026-04-18 17:22:07.000000 UTC,N/A,Disabled
0,2256,640,svchost.exe,0xa7886b2c6080,5,-,0,False,2026-04-18 17:23:18.000000 UTC,N/A,Disabled
0,8472,768,SearchApp.exe,0xa7886b25e140,16,-,1,False,2026-04-18 17:23:55.000000 UTC,N/A,Disabled
0,4136,8472,msedgewebview2,0xa78869bc0080,58,-,1,False,2026-04-18 17:23:56.000000 UTC,N/A,Disabled
0,6592,4136,msedgewebview2,0xa7886a2c5080,11,-,1,False,2026-04-18 17:23:56.000000 UTC,N/A,Disabled
0,4848,4136,msedgewebview2,0xa7886acd4100,19,-,1,False,2026-04-18 17:24:00.000000 UTC,N/A,Disabled
0,8620,4136,msedgewebview2,0xa7886a629180,17,-,1,False,2026-04-18 17:24:00.000000 UTC,N/A,Disabled
0,1880,4136,msedgewebview2,0xa7886bb8d080,9,-,1,False,2026-04-18 17:24:00.000000 UTC,N/A,Disabled
0,4560,4136,msedgewebview2,0xa7886ba1f080,19,-,1,False,2026-04-18 17:24:00.000000 UTC,N/A,Disabled
0,10128,5956,powershell.exe,0xa7886afa9080,13,-,1,False,2026-04-18 17:35:17.000000 UTC,N/A,Disabled
0,9060,10128,conhost.exe,0xa7886a486080,5,-,1,False,2026-04-18 17:35:17.000000 UTC,N/A,Disabled
0,3448,10128,powershell.exe,0xa7886a9d7080,8,-,1,False,2026-04-18 17:36:02.000000 UTC,N/A,Disabled
0,8852,3448,conhost.exe,0xa78869f95080,3,-,1,False,2026-04-18 17:36:02.000000 UTC,N/A,Disabled
0,3092,10128,powershell.exe,0xa78864ebb080,8,-,1,False,2026-04-18 17:37:34.000000 UTC,N/A,Disabled
0,4152,3092,conhost.exe,0xa7886b2b9080,3,-,1,False,2026-04-18 17:37:34.000000 UTC,N/A,Disabled
0,260,10128,powershell.exe,0xa7886a207080,11,-,1,False,2026-04-18 17:40:06.000000 UTC,N/A,Disabled
0,7292,260,conhost.exe,0xa7886970e080,5,-,1,False,2026-04-18 17:40:06.000000 UTC,N/A,Disabled
0,9508,10128,powershell.exe,0xa78869851080,10,-,1,False,2026-04-18 17:40:14.000000 UTC,N/A,Disabled
0,8212,9508,conhost.exe,0xa7886947a080,5,-,1,False,2026-04-18 17:40:14.000000 UTC,N/A,Disabled
0,1676,10128,powershell.exe,0xa788692b2080,8,-,1,False,2026-04-18 17:40:50.000000 UTC,N/A,Disabled
0,10204,1676,conhost.exe,0xa78869c59080,3,-,1,False,2026-04-18 17:40:50.000000 UTC,N/A,Disabled
0,7872,640,svchost.exe,0xa7886b32c340,4,-,0,False,2026-04-18 17:41:14.000000 UTC,N/A,Disabled
0,8348,640,svchost.exe,0xa7886acbf340,1,-,0,False,2026-04-18 17:41:14.000000 UTC,N/A,Disabled
0,496,640,svchost.exe,0xa7886b30b340,4,-,0,False,2026-04-18 17:41:14.000000 UTC,N/A,Disabled
0,8020,640,svchost.exe,0xa7886b3b7080,15,-,0,False,2026-04-18 17:41:17.000000 UTC,N/A,Disabled
0,6968,640,svchost.exe,0xa7886b860340,3,-,0,False,2026-04-18 17:41:17.000000 UTC,N/A,Disabled
0,1272,640,svchost.exe,0xa78869846080,10,-,0,False,2026-04-18 17:41:24.000000 UTC,N/A,Disabled

