TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,File output
0,512,656,svchost.exe,0xa4827aadc240,0,-,0,False,2026-02-17 23:49:56.000000 UTC,2026-02-18 08:05:38.000000 UTC,Disabled
0,652,656,svchost.exe,0xa4827ab0a080,1,-,0,False,2026-02-17 23:49:56.000000 UTC,N/A,Disabled
0,1048,656,svchost.exe,0xa4827ab550c0,6,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,Disabled
0,1132,656,svchost.exe,0xa4827ab60080,1,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,Disabled
0,1160,656,svchost.exe,0xa4827abb8080,7,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,Disabled
0,1204,656,VBoxService.ex,0xa4827abdf080,12,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,Disabled
0,1268,656,svchost.exe,0xa4827abe9080,2,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1288,656,svchost.exe,0xa4827be11080,5,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1304,656,svchost.exe,0xa4827be12080,2,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1328,656,svchost.exe,0xa4827be2a0c0,3,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1340,656,svchost.exe,0xa4827be2d080,6,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1428,656,svchost.exe,0xa4827be49080,10,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1508,4,MemCompression,0xa4827bed8080,50,-,N/A,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1528,656,svchost.exe,0xa4827bf020c0,2,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,Disabled
0,1604,656,svchost.exe,0xa4827bf29080,2,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,Disabled
0,1612,656,svchost.exe,0xa4827bf6a080,5,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,Disabled
0,1660,656,svchost.exe,0xa4827a631080,12,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,Disabled
0,1788,656,svchost.exe,0xa4827bfa7080,5,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,Disabled
0,1856,656,svchost.exe,0xa4827bfe7080,10,-,0,False,2026-02-18 03:45:24.000000 UTC,N/A,Disabled
0,1864,656,svchost.exe,0xa4827bfe8080,1,-,0,False,2026-02-18 03:45:24.000000 UTC,N/A,Disabled
0,1572,656,svchost.exe,0xa4827bf2a080,11,-,0,False,2026-02-18 03:45:55.000000 UTC,N/A,Disabled
0,1708,656,svchost.exe,0xa4827bf2c080,4,-,0,False,2026-02-18 03:45:55.000000 UTC,N/A,Disabled
0,1892,656,svchost.exe,0xa4827bf2b080,3,-,0,False,2026-02-18 03:45:55.000000 UTC,N/A,Disabled
0,2148,656,svchost.exe,0xa4827f346080,2,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,Disabled
0,2168,656,svchost.exe,0xa4827f37a080,3,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,Disabled
0,2228,656,svchost.exe,0xa4827f379080,4,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,Disabled
0,2308,656,spoolsv.exe,0xa4827f39f0c0,7,-,0,False,2026-02-18 03:45:57.000000 UTC,N/A,Disabled
0,2336,656,svchost.exe,0xa4827f466080,13,-,0,False,2026-02-18 03:45:57.000000 UTC,N/A,Disabled
0,2412,656,svchost.exe,0xa4827f4a4080,5,-,0,False,2026-02-18 03:45:57.000000 UTC,N/A,Disabled
0,2480,656,svchost.exe,0xa4827f4af080,5,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2556,656,svchost.exe,0xa4827f51c0c0,4,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2572,656,svchost.exe,0xa4827f53d080,5,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2580,656,svchost.exe,0xa4827f4aa080,4,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2620,656,svchost.exe,0xa4827f57a0c0,3,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2628,656,OfficeClickToR,0xa4827f578080,19,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2640,656,svchost.exe,0xa4827f57e080,5,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,Disabled
0,2660,656,svchost.exe,0xa4827f584080,9,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2676,656,svchost.exe,0xa4827f589080,13,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2688,656,svchost.exe,0xa4827f5b40c0,11,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2760,656,MpDefenderCore,0xa4827f5de080,10,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2816,656,svchost.exe,0xa4827f64a080,2,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2828,656,svchost.exe,0xa4827f65f080,3,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2840,656,svchost.exe,0xa4827f6670c0,6,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2856,656,MsMpEng.exe,0xa4827f663140,9,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2992,656,svchost.exe,0xa4827f6f5080,5,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,Disabled
0,2072,656,svchost.exe,0xa4827f74c080,3,-,0,False,2026-02-18 03:46:00.000000 UTC,N/A,Disabled
0,2936,656,svchost.exe,0xa4827f77b0c0,12,-,0,False,2026-02-18 03:46:00.000000 UTC,N/A,Disabled
0,3492,656,SearchIndexer.,0xa4827f9340c0,14,-,0,False,2026-02-18 03:46:04.000000 UTC,N/A,Disabled
0,3548,800,dllhost.exe,0xa4827f98d080,6,-,0,False,2026-02-18 03:46:04.000000 UTC,N/A,Disabled
0,3816,656,svchost.exe,0xa4827fa97080,2,-,0,False,2026-02-18 03:46:05.000000 UTC,N/A,Disabled
0,2712,656,svchost.exe,0xa48279a622c0,6,-,0,False,2026-02-18 03:46:08.000000 UTC,N/A,Disabled
0,3424,656,svchost.exe,0xa4827fb760c0,3,-,0,False,2026-02-18 03:46:09.000000 UTC,N/A,Disabled
0,3908,656,svchost.exe,0xa48279a65080,3,-,0,False,2026-02-18 03:46:09.000000 UTC,N/A,Disabled
0,4360,2660,AggregatorHost,0xa4827f85a080,5,-,0,False,2026-02-18 03:46:11.000000 UTC,N/A,Disabled
0,4304,656,svchost.exe,0xa4827ffdf080,8,-,0,False,2026-02-18 03:48:04.000000 UTC,N/A,Disabled
0,4428,656,svchost.exe,0xa4827be84080,8,-,0,False,2026-02-18 03:48:04.000000 UTC,N/A,Disabled
0,4584,656,svchost.exe,0xa4827ab31080,10,-,0,False,2026-02-18 03:48:04.000000 UTC,N/A,Disabled
0,1148,656,svchost.exe,0xa4827f9850c0,4,-,0,False,2026-02-18 03:48:05.000000 UTC,N/A,Disabled
0,5008,656,SgrmBroker.exe,0xa4828014e080,6,-,0,False,2026-02-18 03:48:05.000000 UTC,N/A,Disabled
0,1716,656,svchost.exe,0xa482801e30c0,9,-,0,False,2026-02-18 03:48:06.000000 UTC,N/A,Disabled
0,936,656,svchost.exe,0xa482801e1080,4,-,0,False,2026-02-18 03:48:06.000000 UTC,N/A,Disabled
0,1544,656,svchost.exe,0xa4828014f080,7,-,0,False,2026-02-18 03:48:06.000000 UTC,N/A,Disabled
0,3536,656,svchost.exe,0xa4827feb1300,0,-,0,False,2026-02-18 03:48:17.000000 UTC,2026-02-18 03:48:20.000000 UTC,Disabled
0,4356,656,svchost.exe,0xa48280081080,5,-,0,False,2026-03-11 11:47:26.000000 UTC,N/A,Disabled
0,5336,1788,sihost.exe,0xa48280eb10c0,9,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5360,656,svchost.exe,0xa48280ef0080,6,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5396,656,svchost.exe,0xa48280ef3080,4,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5484,1340,MicrosoftEdgeU,0xa48280f5b080,4,-,0,True,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5496,1340,MicrosoftEdgeU,0xa48280db2080,3,-,1,True,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5512,656,svchost.exe,0xa48280f5c080,5,-,0,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5536,1340,taskhostw.exe,0xa48280f5f080,8,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5544,656,svchost.exe,0xa48280f5e080,2,-,0,False,2026-03-11 11:47:31.000000 UTC,N/A,Disabled
0,5732,656,svchost.exe,0xa4827feeb0c0,4,-,0,False,2026-03-11 11:47:32.000000 UTC,N/A,Disabled
0,5812,5732,ctfmon.exe,0xa4828204b340,8,-,1,False,2026-03-11 11:47:32.000000 UTC,N/A,Disabled
0,5996,584,userinit.exe,0xa482820da080,0,-,1,False,2026-03-11 11:47:32.000000 UTC,2026-03-11 11:48:26.000000 UTC,Disabled
0,6016,5996,explorer.exe,0xa482820dc0c0,47,-,1,False,2026-03-11 11:47:32.000000 UTC,N/A,Disabled
0,6208,656,svchost.exe,0xa482803f0080,6,-,1,False,2026-03-11 11:47:35.000000 UTC,N/A,Disabled
0,6488,800,StartMenuExper,0xa482821dc2c0,7,-,1,False,2026-03-11 11:47:38.000000 UTC,N/A,Disabled
0,6572,800,RuntimeBroker.,0xa482807b6080,2,-,1,False,2026-03-11 11:47:38.000000 UTC,N/A,Disabled
0,7112,656,svchost.exe,0xa482821e7080,4,-,1,False,2026-03-11 11:47:40.000000 UTC,N/A,Disabled
0,5712,800,SearchApp.exe,0xa4828234f080,40,-,1,False,2026-03-11 11:47:40.000000 UTC,N/A,Disabled
0,5472,800,RuntimeBroker.,0xa482824760c0,8,-,1,False,2026-03-11 11:47:41.000000 UTC,N/A,Disabled
0,7216,656,svchost.exe,0xa482824c9080,5,-,0,False,2026-03-11 11:47:41.000000 UTC,N/A,Disabled
0,7880,800,RuntimeBroker.,0xa4828256c080,3,-,1,False,2026-03-11 11:47:46.000000 UTC,N/A,Disabled
0,7960,656,svchost.exe,0xa48282558080,5,-,0,False,2026-03-11 11:47:46.000000 UTC,N/A,Disabled
0,6344,656,svchost.exe,0xa48282685080,6,-,0,False,2026-03-11 11:47:48.000000 UTC,N/A,Disabled
0,7072,800,TextInputHost.,0xa48280af3080,10,-,1,False,2026-03-11 11:47:52.000000 UTC,N/A,Disabled
0,1408,800,dllhost.exe,0xa4828256f300,5,-,1,False,2026-03-11 11:47:53.000000 UTC,N/A,Disabled
0,5308,6016,SecurityHealth,0xa48282917080,1,-,1,False,2026-03-11 11:47:58.000000 UTC,N/A,Disabled
0,3076,656,SecurityHealth,0xa48282918080,6,-,0,False,2026-03-11 11:47:58.000000 UTC,N/A,Disabled
0,7060,6016,VBoxTray.exe,0xa4827bf9f080,11,-,1,False,2026-03-11 11:47:58.000000 UTC,N/A,Disabled
0,8232,6016,OneDrive.exe,0xa48282a4b080,18,-,1,True,2026-03-11 11:47:59.000000 UTC,N/A,Disabled
0,8532,656,svchost.exe,0xa48280adb080,9,-,0,False,2026-03-11 11:48:05.000000 UTC,N/A,Disabled
0,9212,656,svchost.exe,0xa48282b8e080,4,-,0,False,2026-03-11 11:48:10.000000 UTC,N/A,Disabled
0,7888,6016,powershell.exe,0xa48282bca0c0,16,-,1,False,2026-03-11 11:48:11.000000 UTC,N/A,Disabled
0,7832,8720,msedgewebview2,0xa48282c5b080,0,-,1,False,2026-03-11 11:48:12.000000 UTC,2026-03-11 13:30:04.000000 UTC,Disabled
0,8588,7888,conhost.exe,0xa48282ab80c0,4,-,1,False,2026-03-11 11:48:12.000000 UTC,N/A,Disabled
0,9172,7832,msedgewebview2,0xa48282d08080,0,-,1,False,2026-03-11 11:48:18.000000 UTC,2026-03-11 13:30:03.000000 UTC,Disabled
0,5140,800,ShellExperienc,0xa48282d26080,24,-,1,False,2026-03-11 11:49:48.000000 UTC,N/A,Disabled
0,8768,800,RuntimeBroker.,0xa48282d8d080,8,-,1,False,2026-03-11 11:49:48.000000 UTC,N/A,Disabled
0,6084,656,svchost.exe,0xa48282d50080,1,-,1,False,2026-03-11 11:50:00.000000 UTC,N/A,Disabled
0,6564,800,SystemSettings,0xa48282d32080,1,-,1,False,2026-03-11 11:50:00.000000 UTC,N/A,Disabled
0,6148,800,ApplicationFra,0xa48282d5c080,6,-,1,False,2026-03-11 11:50:18.000000 UTC,N/A,Disabled
0,7020,656,svchost.exe,0xa48282d8b080,2,-,0,False,2026-03-11 11:50:20.000000 UTC,N/A,Disabled
0,5180,656,svchost.exe,0xa48282d8c080,3,-,0,False,2026-03-11 11:50:21.000000 UTC,N/A,Disabled
0,9784,800,SearchApp.exe,0xa48282d1b080,17,-,1,False,2026-03-11 11:53:51.000000 UTC,N/A,Disabled
0,3508,9784,msedgewebview2,0xa48282d4a080,50,-,1,False,2026-03-11 11:53:52.000000 UTC,N/A,Disabled
0,10232,3508,msedgewebview2,0xa482825f4080,10,-,1,False,2026-03-11 11:53:52.000000 UTC,N/A,Disabled
0,5104,3508,msedgewebview2,0xa48282ce8080,16,-,1,False,2026-03-11 11:53:53.000000 UTC,N/A,Disabled
0,5052,3508,msedgewebview2,0xa48282cfb080,17,-,1,False,2026-03-11 11:53:53.000000 UTC,N/A,Disabled
0,5952,3508,msedgewebview2,0xa48282d4e080,9,-,1,False,2026-03-11 11:53:54.000000 UTC,N/A,Disabled
0,2568,3508,msedgewebview2,0xa48282cf7080,15,-,1,False,2026-03-11 11:53:56.000000 UTC,N/A,Disabled
0,976,656,svchost.exe,0xa48282cc3080,1,-,0,False,2026-03-11 11:56:12.000000 UTC,N/A,Disabled
0,2516,656,svchost.exe,0xa4827f9c8080,5,-,0,False,2026-03-11 11:57:05.000000 UTC,N/A,Disabled
0,2144,800,UserOOBEBroker,0xa48282d2f080,5,-,1,False,2026-03-11 11:57:19.000000 UTC,N/A,Disabled
0,9912,5336,CalculatorApp.,0xa48282f11080,15,-,1,False,2026-03-11 12:18:39.000000 UTC,N/A,Disabled
0,7660,800,RuntimeBroker.,0xa482884b5080,1,-,1,False,2026-03-11 12:18:39.000000 UTC,N/A,Disabled
0,9608,7888,powershell.exe,0xa48282cc0080,0,-,1,False,2026-03-11 13:18:21.000000 UTC,2026-03-11 13:18:43.000000 UTC,Disabled
0,9780,9608,notepad.exe,0xa48282d25080,2,-,1,False,2026-03-11 13:18:21.000000 UTC,N/A,Disabled
0,4848,656,svchost.exe,0xa4827a98d080,8,-,0,False,2026-03-11 13:18:24.000000 UTC,N/A,Disabled
0,9864,7888,powershell.exe,0xa48282d3d080,0,-,1,False,2026-03-11 13:24:48.000000 UTC,2026-03-11 13:24:55.000000 UTC,Disabled
0,7684,9864,notepad.exe,0xa48282559080,3,-,1,False,2026-03-11 13:24:49.000000 UTC,N/A,Disabled
0,10156,656,svchost.exe,0xa48282cc2080,3,-,0,False,2026-03-11 13:27:02.000000 UTC,N/A,Disabled
0,4968,1340,taskhostw.exe,0xa4828204f340,2,-,1,False,2026-03-11 13:28:00.000000 UTC,N/A,Disabled
0,3356,656,svchost.exe,0xa4828b8f0340,16,-,0,False,2026-03-11 13:28:28.000000 UTC,N/A,Disabled
0,1736,800,PhoneExperienc,0xa48289ad0340,18,-,1,False,2026-03-11 13:28:34.000000 UTC,N/A,Disabled
0,10616,800,explorer.exe,0xa4828b650080,7,-,1,False,2026-03-11 13:28:48.000000 UTC,N/A,Disabled
0,9556,656,svchost.exe,0xa4828b6ea080,4,-,0,False,2026-03-11 13:28:51.000000 UTC,N/A,Disabled
0,4200,7888,powershell.exe,0xa482887c7080,0,-,1,False,2026-03-11 13:29:21.000000 UTC,2026-03-11 13:31:25.000000 UTC,Disabled
0,4840,5336,M365Copilot.ex,0xa4827f615080,29,-,1,False,2026-03-11 13:30:05.000000 UTC,N/A,Disabled
0,6424,800,RuntimeBroker.,0xa48282aec080,1,-,1,False,2026-03-11 13:30:07.000000 UTC,N/A,Disabled
0,1128,4840,msedgewebview2,0xa48280b5d080,49,-,1,False,2026-03-11 13:30:07.000000 UTC,N/A,Disabled
0,6064,1128,msedgewebview2,0xa48285de4080,7,-,1,False,2026-03-11 13:30:07.000000 UTC,N/A,Disabled
0,1228,1128,msedgewebview2,0xa48282cf5080,18,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,Disabled
0,2744,1128,msedgewebview2,0xa48280163080,12,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,Disabled
0,9136,1128,msedgewebview2,0xa48285de1080,8,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,Disabled
0,4756,1128,msedgewebview2,0xa4828231b080,16,-,1,False,2026-03-11 13:30:09.000000 UTC,N/A,Disabled
0,6276,9816,SOAPHound.exe,0xa4827ab57080,0,-,1,True,2026-03-11 13:32:02.000000 UTC,2026-03-11 13:32:02.000000 UTC,Disabled
0,3288,9508,SOAPHound.exe,0xa4828230b080,0,-,1,True,2026-03-11 13:32:03.000000 UTC,2026-03-11 13:32:03.000000 UTC,Disabled
0,9744,800,SystemSettings,0xa482848450c0,21,-,1,False,2026-03-11 13:32:54.000000 UTC,N/A,Disabled

